country,coverage,measure,year,month,passengers
ISL,INTL,PAS_BRD,2019,M04,474184
ITA,INTL,PAS_BRD,2019,M04,10918250
LTU,INTL,PAS_BRD,2019,M04,540516
LUX,INTL,PAS_BRD,2019,M04,383988
LVA,INTL,PAS_BRD,2019,M04,644330
MNE,INTL,PAS_BRD,2019,M04,145992
MKD,INTL,PAS_BRD,2019,M04,194181
MLT,INTL,PAS_BRD,2019,M04,653179
NLD,INTL,PAS_BRD,2019,M04,6936472
NOR,INTL,PAS_BRD,2019,M04,1935410
POL,INTL,PAS_BRD,2019,M04,3440235
PRT,INTL,PAS_BRD,2019,M04,4405037
ROU,INTL,PAS_BRD,2019,M04,1609473
RS,INTL,PAS_BRD,2019,M04,496653
SWE,INTL,PAS_BRD,2019,M04,2511924
SVN,INTL,PAS_BRD,2019,M04,157992
SVK,INTL,PAS_BRD,2019,M04,189182
TUR,INTL,PAS_BRD,2019,M04,7775237
GBR,INTL,PAS_BRD,2019,M04,21035993
AUT,"NAT",PAS_BRD,2019,M04,44692
BEL,"NAT",PAS_BRD,2019,M04,915
BGR,"NAT",PAS_BRD,2019,M04,21172
CHE,"NAT",PAS_BRD,2019,M04,61247
CYP,"NAT",PAS_BRD,2019,M04,0
CZE,"NAT",PAS_BRD,2019,M04,405
DEU,"NAT",PAS_BRD,2019,M04,1978814
DNK,"NAT",PAS_BRD,2019,M04,159399
EST,"NAT",PAS_BRD,2019,M04,2536
GRC,"NAT",PAS_BRD,2019,M04,628379
ESP,"NAT",PAS_BRD,2019,M04,3553167
FIN,"NAT",PAS_BRD,2019,M04,257459
FRA,"NAT",PAS_BRD,2019,M04,2824482
HRV,"NAT",PAS_BRD,2019,M04,45624
HUN,"NAT",PAS_BRD,2019,M04,0
IRL,"NAT",PAS_BRD,2019,M04,8015
ISL,"NAT",PAS_BRD,2019,M04,25738
ITA,"NAT",PAS_BRD,2019,M04,2619165
LTU,"NAT",PAS_BRD,2019,M04,0
LUX,"NAT",PAS_BRD,2019,M04,293
LVA,"NAT",PAS_BRD,2019,M04,1382
MNE,"NAT",PAS_BRD,2019,M04,0
MKD,"NAT",PAS_BRD,2019,M04,0
MLT,"NAT",PAS_BRD,2019,M04,0
NLD,"NAT",PAS_BRD,2019,M04,28
NOR,"NAT",PAS_BRD,2019,M04,1266329
POL,"NAT",PAS_BRD,2019,M04,161085
PRT,"NAT",PAS_BRD,2019,M04,436019
ROU,"NAT",PAS_BRD,2019,M04,102094
RS,"NAT",PAS_BRD,2019,M04,0
SWE,"NAT",PAS_BRD,2019,M04,571909
SVN,"NAT",PAS_BRD,2019,M04,0
SVK,"NAT",PAS_BRD,2019,M04,80
TUR,"NAT",PAS_BRD,2019,M04,4053930
GBR,"NAT",PAS_BRD,2019,M04,1986287
AUT,TOTAL,PAS_BRD,2019,M04,2993159
BEL,TOTAL,PAS_BRD,2019,M04,3120842
BGR,TOTAL,PAS_BRD,2019,M04,678766
CHE,TOTAL,PAS_BRD,2019,M04,4953667
CYP,TOTAL,PAS_BRD,2019,M04,875695
CZE,TOTAL,PAS_BRD,2019,M04,1432231
DEU,TOTAL,PAS_BRD,2019,M04,19246280
DNK,TOTAL,PAS_BRD,2019,M04,2893531
EST,TOTAL,PAS_BRD,2019,M04,265978
GRC,TOTAL,PAS_BRD,2019,M04,3133971
ESP,TOTAL,PAS_BRD,2019,M04,19316563
FIN,TOTAL,PAS_BRD,2019,M04,1892389
FRA,TOTAL,PAS_BRD,2019,M04,14899482
HRV,TOTAL,PAS_BRD,2019,M04,707696
HUN,TOTAL,PAS_BRD,2019,M04,1384025
IRL,TOTAL,PAS_BRD,2019,M04,3227915
ISL,TOTAL,PAS_BRD,2019,M04,499922
ITA,TOTAL,PAS_BRD,2019,M04,13537415
LTU,TOTAL,PAS_BRD,2019,M04,540516
LUX,TOTAL,PAS_BRD,2019,M04,384281
LVA,TOTAL,PAS_BRD,2019,M04,645712
MNE,TOTAL,PAS_BRD,2019,M04,145992
MKD,TOTAL,PAS_BRD,2019,M04,194181
MLT,TOTAL,PAS_BRD,2019,M04,653179
NLD,TOTAL,PAS_BRD,2019,M04,6936500
NOR,TOTAL,PAS_BRD,2019,M04,3201739
POL,TOTAL,PAS_BRD,2019,M04,3601320
PRT,TOTAL,PAS_BRD,2019,M04,4841056
ROU,TOTAL,PAS_BRD,2019,M04,1711567
RS,TOTAL,PAS_BRD,2019,M04,496653
SWE,TOTAL,PAS_BRD,2019,M04,3083833
SVN,TOTAL,PAS_BRD,2019,M04,157992
SVK,TOTAL,PAS_BRD,2019,M04,189262
TUR,TOTAL,PAS_BRD,2019,M04,11829167
GBR,TOTAL,PAS_BRD,2019,M04,23022280
AUT,INTL,PAS_BRD,2019,M03,2836616
BEL,INTL,PAS_BRD,2019,M03,2651185
BGR,INTL,PAS_BRD,2019,M03,598450
CHE,INTL,PAS_BRD,2019,M03,4656358
CYP,INTL,PAS_BRD,2019,M03,577399
CZE,INTL,PAS_BRD,2019,M03,1267070
DEU,INTL,PAS_BRD,2019,M03,15231500
DNK,INTL,PAS_BRD,2019,M03,2508080
EST,INTL,PAS_BRD,2019,M03,228525
GRC,INTL,PAS_BRD,2019,M03,1389316
ESP,INTL,PAS_BRD,2019,M03,12841173
FIN,INTL,PAS_BRD,2019,M03,1534520
FRA,INTL,PAS_BRD,2019,M03,10345571
HRV,INTL,PAS_BRD,2019,M03,273612
HUN,INTL,PAS_BRD,2019,M03,1208557
IRL,INTL,PAS_BRD,2019,M03,2775755
ISL,INTL,PAS_BRD,2019,M03,587488
ITA,INTL,PAS_BRD,2019,M03,9069110
LTU,INTL,PAS_BRD,2019,M03,466999
LUX,INTL,PAS_BRD,2019,M03,320762
LVA,INTL,PAS_BRD,2019,M03,530271
MNE,INTL,PAS_BRD,2019,M03,97252
MKD,INTL,PAS_BRD,2019,M03,164318
MLT,INTL,PAS_BRD,2019,M03,477533
NLD,INTL,PAS_BRD,2019,M03,6289435
NOR,INTL,PAS_BRD,2019,M03,1819137
POL,INTL,PAS_BRD,2019,M03,3053926
PRT,INTL,PAS_BRD,2019,M03,3488696
ROU,INTL,PAS_BRD,2019,M03,1403470
RS,INTL,PAS_BRD,2019,M03,398585
SWE,INTL,PAS_BRD,2019,M03,2309126
SVN,INTL,PAS_BRD,2019,M03,133875
SVK,INTL,PAS_BRD,2019,M03,170246
TUR,INTL,PAS_BRD,2019,M03,6242046
GBR,INTL,PAS_BRD,2019,M03,18719153
AUT,"NAT",PAS_BRD,2019,M03,47899
BEL,"NAT",PAS_BRD,2019,M03,1286
BGR,"NAT",PAS_BRD,2019,M03,20429
CHE,"NAT",PAS_BRD,2019,M03,59712
CYP,"NAT",PAS_BRD,2019,M03,0
CZE,"NAT",PAS_BRD,2019,M03,2807
DEU,"NAT",PAS_BRD,2019,M03,2044324
DNK,"NAT",PAS_BRD,2019,M03,158714
EST,"NAT",PAS_BRD,2019,M03,2264
GRC,"NAT",PAS_BRD,2019,M03,568002
ESP,"NAT",PAS_BRD,2019,M03,3406392
FIN,"NAT",PAS_BRD,2019,M03,341759
FRA,"NAT",PAS_BRD,2019,M03,2612690
HRV,"NAT",PAS_BRD,2019,M03,37120
HUN,"NAT",PAS_BRD,2019,M03,24
IRL,"NAT",PAS_BRD,2019,M03,7403
ISL,"NAT",PAS_BRD,2019,M03,26801
ITA,"NAT",PAS_BRD,2019,M03,2488242
LTU,"NAT",PAS_BRD,2019,M03,2
LUX,"NAT",PAS_BRD,2019,M03,134
LVA,"NAT",PAS_BRD,2019,M03,907
MNE,"NAT",PAS_BRD,2019,M03,0
MKD,"NAT",PAS_BRD,2019,M03,0
MLT,"NAT",PAS_BRD,2019,M03,0
NLD,"NAT",PAS_BRD,2019,M03,260
NOR,"NAT",PAS_BRD,2019,M03,1456603
POL,"NAT",PAS_BRD,2019,M03,157044
PRT,"NAT",PAS_BRD,2019,M03,378966
ROU,"NAT",PAS_BRD,2019,M03,116803
RS,"NAT",PAS_BRD,2019,M03,5
SWE,"NAT",PAS_BRD,2019,M03,650758
SVN,"NAT",PAS_BRD,2019,M03,0
SVK,"NAT",PAS_BRD,2019,M03,137
TUR,"NAT",PAS_BRD,2019,M03,4224007
GBR,"NAT",PAS_BRD,2019,M03,1936257
AUT,TOTAL,PAS_BRD,2019,M03,2884515
BEL,TOTAL,PAS_BRD,2019,M03,2652471
BGR,TOTAL,PAS_BRD,2019,M03,618879
CHE,TOTAL,PAS_BRD,2019,M03,4716070
CYP,TOTAL,PAS_BRD,2019,M03,577399
CZE,TOTAL,PAS_BRD,2019,M03,1269877
DEU,TOTAL,PAS_BRD,2019,M03,17275824
DNK,TOTAL,PAS_BRD,2019,M03,2666794
EST,TOTAL,PAS_BRD,2019,M03,230789
GRC,TOTAL,PAS_BRD,2019,M03,1957318
ESP,TOTAL,PAS_BRD,2019,M03,16247565
FIN,TOTAL,PAS_BRD,2019,M03,1876279
FRA,TOTAL,PAS_BRD,2019,M03,12958261
HRV,TOTAL,PAS_BRD,2019,M03,310732
HUN,TOTAL,PAS_BRD,2019,M03,1208581
IRL,TOTAL,PAS_BRD,2019,M03,2783158
ISL,TOTAL,PAS_BRD,2019,M03,614289
ITA,TOTAL,PAS_BRD,2019,M03,11557352
LTU,TOTAL,PAS_BRD,2019,M03,467001
LUX,TOTAL,PAS_BRD,2019,M03,320896
LVA,TOTAL,PAS_BRD,2019,M03,531178
MNE,TOTAL,PAS_BRD,2019,M03,97252
MKD,TOTAL,PAS_BRD,2019,M03,164318
MLT,TOTAL,PAS_BRD,2019,M03,477533
NLD,TOTAL,PAS_BRD,2019,M03,6289695
NOR,TOTAL,PAS_BRD,2019,M03,3275740
POL,TOTAL,PAS_BRD,2019,M03,3210970
PRT,TOTAL,PAS_BRD,2019,M03,3867662
ROU,TOTAL,PAS_BRD,2019,M03,1520273
RS,TOTAL,PAS_BRD,2019,M03,398590
SWE,TOTAL,PAS_BRD,2019,M03,2959884
SVN,TOTAL,PAS_BRD,2019,M03,133875
SVK,TOTAL,PAS_BRD,2019,M03,170383
TUR,TOTAL,PAS_BRD,2019,M03,10466053
GBR,TOTAL,PAS_BRD,2019,M03,20655410
AUT,INTL,PAS_BRD,2019,M02,2321558
BEL,INTL,PAS_BRD,2019,M02,2195169
BGR,INTL,PAS_BRD,2019,M02,519807
CHE,INTL,PAS_BRD,2019,M02,3911610
CYP,INTL,PAS_BRD,2019,M02,421614
CZE,INTL,PAS_BRD,2019,M02,1008705
DEU,INTL,PAS_BRD,2019,M02,12261603
DNK,INTL,PAS_BRD,2019,M02,2147139
EST,INTL,PAS_BRD,2019,M02,192607
GRC,INTL,PAS_BRD,2019,M02,1081945
ESP,INTL,PAS_BRD,2019,M02,10441577
FIN,INTL,PAS_BRD,2019,M02,1361951
FRA,INTL,PAS_BRD,2019,M02,8615519
HRV,INTL,PAS_BRD,2019,M02,197842
HUN,INTL,PAS_BRD,2019,M02,1000297
IRL,INTL,PAS_BRD,2019,M02,2281757
ISL,INTL,PAS_BRD,2019,M02,509500
ITA,INTL,PAS_BRD,2019,M02,7403194
LTU,INTL,PAS_BRD,2019,M02,412119
LUX,INTL,PAS_BRD,2019,M02,267597
LVA,INTL,PAS_BRD,2019,M02,429719
MNE,INTL,PAS_BRD,2019,M02,75255
MKD,INTL,PAS_BRD,2019,M02,137664
MLT,INTL,PAS_BRD,2019,M02,359398
NLD,INTL,PAS_BRD,2019,M02,5369713
NOR,INTL,PAS_BRD,2019,M02,1594784
POL,INTL,PAS_BRD,2019,M02,2691357
PRT,INTL,PAS_BRD,2019,M02,2748711
ROU,INTL,PAS_BRD,2019,M02,1248913
RS,INTL,PAS_BRD,2019,M02,339272
SWE,INTL,PAS_BRD,2019,M02,1970421
SVN,INTL,PAS_BRD,2019,M02,105773
SVK,INTL,PAS_BRD,2019,M02,147349
TUR,INTL,PAS_BRD,2019,M02,5182898
GBR,INTL,PAS_BRD,2019,M02,15960564
AUT,"NAT",PAS_BRD,2019,M02,40938
BEL,"NAT",PAS_BRD,2019,M02,603
BGR,"NAT",PAS_BRD,2019,M02,17237
CHE,"NAT",PAS_BRD,2019,M02,51465
CYP,"NAT",PAS_BRD,2019,M02,0
CZE,"NAT",PAS_BRD,2019,M02,2769
DEU,"NAT",PAS_BRD,2019,M02,1751571
DNK,"NAT",PAS_BRD,2019,M02,126372
EST,"NAT",PAS_BRD,2019,M02,1791
GRC,"NAT",PAS_BRD,2019,M02,485677
ESP,"NAT",PAS_BRD,2019,M02,2809914
FIN,"NAT",PAS_BRD,2019,M02,301953
FRA,"NAT",PAS_BRD,2019,M02,2225888
HRV,"NAT",PAS_BRD,2019,M02,28187
HUN,"NAT",PAS_BRD,2019,M02,0
IRL,"NAT",PAS_BRD,2019,M02,7688
ISL,"NAT",PAS_BRD,2019,M02,24504
ITA,"NAT",PAS_BRD,2019,M02,2093990
LTU,"NAT",PAS_BRD,2019,M02,0
LUX,"NAT",PAS_BRD,2019,M02,90
LVA,"NAT",PAS_BRD,2019,M02,820
MNE,"NAT",PAS_BRD,2019,M02,0
MKD,"NAT",PAS_BRD,2019,M02,0
MLT,"NAT",PAS_BRD,2019,M02,157
NLD,"NAT",PAS_BRD,2019,M02,181
NOR,"NAT",PAS_BRD,2019,M02,1233949
POL,"NAT",PAS_BRD,2019,M02,135889
PRT,"NAT",PAS_BRD,2019,M02,307613
ROU,"NAT",PAS_BRD,2019,M02,104556
RS,"NAT",PAS_BRD,2019,M02,0
SWE,"NAT",PAS_BRD,2019,M02,564601
SVN,"NAT",PAS_BRD,2019,M02,0
SVK,"NAT",PAS_BRD,2019,M02,114
TUR,"NAT",PAS_BRD,2019,M02,3832331
GBR,"NAT",PAS_BRD,2019,M02,1711544
AUT,TOTAL,PAS_BRD,2019,M02,2362496
BEL,TOTAL,PAS_BRD,2019,M02,2195772
BGR,TOTAL,PAS_BRD,2019,M02,537044
CHE,TOTAL,PAS_BRD,2019,M02,3963075
CYP,TOTAL,PAS_BRD,2019,M02,421614
CZE,TOTAL,PAS_BRD,2019,M02,1011474
DEU,TOTAL,PAS_BRD,2019,M02,14013174
DNK,TOTAL,PAS_BRD,2019,M02,2273511
EST,TOTAL,PAS_BRD,2019,M02,194398
GRC,TOTAL,PAS_BRD,2019,M02,1567622
ESP,TOTAL,PAS_BRD,2019,M02,13251491
FIN,TOTAL,PAS_BRD,2019,M02,1663904
FRA,TOTAL,PAS_BRD,2019,M02,10841407
HRV,TOTAL,PAS_BRD,2019,M02,226029
HUN,TOTAL,PAS_BRD,2019,M02,1000297
IRL,TOTAL,PAS_BRD,2019,M02,2289445
ISL,TOTAL,PAS_BRD,2019,M02,534004
ITA,TOTAL,PAS_BRD,2019,M02,9497184
LTU,TOTAL,PAS_BRD,2019,M02,412119
LUX,TOTAL,PAS_BRD,2019,M02,267687
LVA,TOTAL,PAS_BRD,2019,M02,430539
MNE,TOTAL,PAS_BRD,2019,M02,75255
MKD,TOTAL,PAS_BRD,2019,M02,137664
MLT,TOTAL,PAS_BRD,2019,M02,359555
NLD,TOTAL,PAS_BRD,2019,M02,5369894
NOR,TOTAL,PAS_BRD,2019,M02,2828733
POL,TOTAL,PAS_BRD,2019,M02,2827246
PRT,TOTAL,PAS_BRD,2019,M02,3056324
ROU,TOTAL,PAS_BRD,2019,M02,1353469
RS,TOTAL,PAS_BRD,2019,M02,339272
SWE,TOTAL,PAS_BRD,2019,M02,2535022
SVN,TOTAL,PAS_BRD,2019,M02,105773
SVK,TOTAL,PAS_BRD,2019,M02,147463
TUR,TOTAL,PAS_BRD,2019,M02,9015229
GBR,TOTAL,PAS_BRD,2019,M02,17672108
AUT,INTL,PAS_BRD,2019,M01,2254995
BEL,INTL,PAS_BRD,2019,M01,2263609
BGR,INTL,PAS_BRD,2019,M01,554129
CHE,INTL,PAS_BRD,2019,M01,3940563
CYP,INTL,PAS_BRD,2019,M01,434120
CZE,INTL,PAS_BRD,2019,M01,1009565
DEU,INTL,PAS_BRD,2019,M01,12550648
DNK,INTL,PAS_BRD,2019,M01,2114159
EST,INTL,PAS_BRD,2019,M01,202852
GRC,INTL,PAS_BRD,2019,M01,1153875
ESP,INTL,PAS_BRD,2019,M01,10678208
FIN,INTL,PAS_BRD,2019,M01,1413478
FRA,INTL,PAS_BRD,2019,M01,8919703
HRV,INTL,PAS_BRD,2019,M01,201126
HUN,INTL,PAS_BRD,2019,M01,1035335
IRL,INTL,PAS_BRD,2019,M01,2344807
ISL,INTL,PAS_BRD,2019,M01,534412
ITA,INTL,PAS_BRD,2019,M01,7679920
LTU,INTL,PAS_BRD,2019,M01,444495
LUX,INTL,PAS_BRD,2019,M01,258922
LVA,INTL,PAS_BRD,2019,M01,465862
MNE,INTL,PAS_BRD,2019,M01,83825
MKD,INTL,PAS_BRD,2019,M01,152125
MLT,INTL,PAS_BRD,2019,M01,366016
NLD,INTL,PAS_BRD,2019,M01,5515440
NOR,INTL,PAS_BRD,2019,M01,1529974
POL,INTL,PAS_BRD,2019,M01,2735847
PRT,INTL,PAS_BRD,2019,M01,2796226
ROU,INTL,PAS_BRD,2019,M01,1351353
RS,INTL,PAS_BRD,2019,M01,372363
SWE,INTL,PAS_BRD,2019,M01,2044225
SVN,INTL,PAS_BRD,2019,M01,103134
SVK,INTL,PAS_BRD,2019,M01,151019
TUR,INTL,PAS_BRD,2019,M01,5522641
GBR,INTL,PAS_BRD,2019,M01,16205947
AUT,"NAT",PAS_BRD,2019,M01,40610
BEL,"NAT",PAS_BRD,2019,M01,452
BGR,"NAT",PAS_BRD,2019,M01,18466
CHE,"NAT",PAS_BRD,2019,M01,55868
CYP,"NAT",PAS_BRD,2019,M01,22
CZE,"NAT",PAS_BRD,2019,M01,847
DEU,"NAT",PAS_BRD,2019,M01,1679939
DNK,"NAT",PAS_BRD,2019,M01,135265
EST,"NAT",PAS_BRD,2019,M01,1931
GRC,"NAT",PAS_BRD,2019,M01,497966
ESP,"NAT",PAS_BRD,2019,M01,2848947
FIN,"NAT",PAS_BRD,2019,M01,285308
FRA,"NAT",PAS_BRD,2019,M01,2369139
HRV,"NAT",PAS_BRD,2019,M01,29712
HUN,"NAT",PAS_BRD,2019,M01,0
IRL,"NAT",PAS_BRD,2019,M01,5780
ISL,"NAT",PAS_BRD,2019,M01,24089
ITA,"NAT",PAS_BRD,2019,M01,2171645
LTU,"NAT",PAS_BRD,2019,M01,0
LUX,"NAT",PAS_BRD,2019,M01,35
LVA,"NAT",PAS_BRD,2019,M01,806
MNE,"NAT",PAS_BRD,2019,M01,0
MKD,"NAT",PAS_BRD,2019,M01,0
MLT,"NAT",PAS_BRD,2019,M01,0
NLD,"NAT",PAS_BRD,2019,M01,32
NOR,"NAT",PAS_BRD,2019,M01,1227300
POL,"NAT",PAS_BRD,2019,M01,137148
PRT,"NAT",PAS_BRD,2019,M01,332551
ROU,"NAT",PAS_BRD,2019,M01,91180
RS,"NAT",PAS_BRD,2019,M01,1
SWE,"NAT",PAS_BRD,2019,M01,545440
SVN,"NAT",PAS_BRD,2019,M01,0
SVK,"NAT",PAS_BRD,2019,M01,556
TUR,"NAT",PAS_BRD,2019,M01,4319858
GBR,"NAT",PAS_BRD,2019,M01,1642417
AUT,TOTAL,PAS_BRD,2019,M01,2295605
BEL,TOTAL,PAS_BRD,2019,M01,2264061
BGR,TOTAL,PAS_BRD,2019,M01,572595
CHE,TOTAL,PAS_BRD,2019,M01,3996431
CYP,TOTAL,PAS_BRD,2019,M01,434142
CZE,TOTAL,PAS_BRD,2019,M01,1010412
DEU,TOTAL,PAS_BRD,2019,M01,14230587
DNK,TOTAL,PAS_BRD,2019,M01,2249424
EST,TOTAL,PAS_BRD,2019,M01,204783
GRC,TOTAL,PAS_BRD,2019,M01,1651841
ESP,TOTAL,PAS_BRD,2019,M01,13527155
FIN,TOTAL,PAS_BRD,2019,M01,1698786
FRA,TOTAL,PAS_BRD,2019,M01,11288842
HRV,TOTAL,PAS_BRD,2019,M01,230838
HUN,TOTAL,PAS_BRD,2019,M01,1035335
IRL,TOTAL,PAS_BRD,2019,M01,2350587
ISL,TOTAL,PAS_BRD,2019,M01,558501
ITA,TOTAL,PAS_BRD,2019,M01,9851565
LTU,TOTAL,PAS_BRD,2019,M01,444495
LUX,TOTAL,PAS_BRD,2019,M01,258957
LVA,TOTAL,PAS_BRD,2019,M01,466668
MNE,TOTAL,PAS_BRD,2019,M01,83825
MKD,TOTAL,PAS_BRD,2019,M01,152125
MLT,TOTAL,PAS_BRD,2019,M01,366016
NLD,TOTAL,PAS_BRD,2019,M01,5515472
NOR,TOTAL,PAS_BRD,2019,M01,2757274
POL,TOTAL,PAS_BRD,2019,M01,2872995
PRT,TOTAL,PAS_BRD,2019,M01,3128777
ROU,TOTAL,PAS_BRD,2019,M01,1442533
RS,TOTAL,PAS_BRD,2019,M01,372364
SWE,TOTAL,PAS_BRD,2019,M01,2589665
SVN,TOTAL,PAS_BRD,2019,M01,103134
SVK,TOTAL,PAS_BRD,2019,M01,151575
TUR,TOTAL,PAS_BRD,2019,M01,9842499
GBR,TOTAL,PAS_BRD,2019,M01,17848364
AUT,INTL,PAS_BRD,2018,M12,2515660
BEL,INTL,PAS_BRD,2018,M12,2430653
BGR,INTL,PAS_BRD,2018,M12,549284
CHE,INTL,PAS_BRD,2018,M12,4190655
CYP,INTL,PAS_BRD,2018,M12,476202
CZE,INTL,PAS_BRD,2018,M12,1240344
DEU,INTL,PAS_BRD,2018,M12,13714313
DNK,INTL,PAS_BRD,2018,M12,2182382
EST,INTL,PAS_BRD,2018,M12,219807
GRC,INTL,PAS_BRD,2018,M12,1323196
ESP,INTL,PAS_BRD,2018,M12,11225033
FIN,INTL,PAS_BRD,2018,M12,1639262
FRA,INTL,PAS_BRD,2018,M12,9410841
HRV,INTL,PAS_BRD,2018,M12,222376
HUN,INTL,PAS_BRD,2018,M12,1139169
IRL,INTL,PAS_BRD,2018,M12,2554349
ISL,INTL,PAS_BRD,2018,M12,605528
ITA,INTL,PAS_BRD,2018,M12,8067341
LTU,INTL,PAS_BRD,2018,M12,446703
LUX,INTL,PAS_BRD,2018,M12,294383
LVA,INTL,PAS_BRD,2018,M12,515434
MNE,INTL,PAS_BRD,2018,M12,92466
MKD,INTL,PAS_BRD,2018,M12,160448
MLT,INTL,PAS_BRD,2018,M12,414417
NLD,INTL,PAS_BRD,2018,M12,5762561
NOR,INTL,PAS_BRD,2018,M12,1623105
POL,INTL,PAS_BRD,2018,M12,2828854
PRT,INTL,PAS_BRD,2018,M12,2975549
ROU,INTL,PAS_BRD,2018,M12,1367197
RS,INTL,PAS_BRD,2018,M12,371028
SWE,INTL,PAS_BRD,2018,M12,2170223
SVN,INTL,PAS_BRD,2018,M12,108596
SVK,INTL,PAS_BRD,2018,M12,166358
TUR,INTL,PAS_BRD,2018,M12,5568799
GBR,INTL,PAS_BRD,2018,M12,17539932
AUT,"NAT",PAS_BRD,2018,M12,41786
BEL,"NAT",PAS_BRD,2018,M12,561
BGR,"NAT",PAS_BRD,2018,M12,20015
CHE,"NAT",PAS_BRD,2018,M12,58246
CYP,"NAT",PAS_BRD,2018,M12,0
CZE,"NAT",PAS_BRD,2018,M12,2214
DEU,"NAT",PAS_BRD,2018,M12,1836731
DNK,"NAT",PAS_BRD,2018,M12,126745
EST,"NAT",PAS_BRD,2018,M12,1966
GRC,"NAT",PAS_BRD,2018,M12,552866
ESP,"NAT",PAS_BRD,2018,M12,3075513
FIN,"NAT",PAS_BRD,2018,M12,311746
FRA,"NAT",PAS_BRD,2018,M12,2512325
HRV,"NAT",PAS_BRD,2018,M12,33242
HUN,"NAT",PAS_BRD,2018,M12,5
IRL,"NAT",PAS_BRD,2018,M12,7423
ISL,"NAT",PAS_BRD,2018,M12,23878
ITA,"NAT",PAS_BRD,2018,M12,2453921
LTU,"NAT",PAS_BRD,2018,M12,0
LUX,"NAT",PAS_BRD,2018,M12,177
LVA,"NAT",PAS_BRD,2018,M12,655
MNE,"NAT",PAS_BRD,2018,M12,0
MKD,"NAT",PAS_BRD,2018,M12,0
MLT,"NAT",PAS_BRD,2018,M12,0
NLD,"NAT",PAS_BRD,2018,M12,125
NOR,"NAT",PAS_BRD,2018,M12,1166677
POL,"NAT",PAS_BRD,2018,M12,160251
PRT,"NAT",PAS_BRD,2018,M12,385869
ROU,"NAT",PAS_BRD,2018,M12,104499
RS,"NAT",PAS_BRD,2018,M12,0
SWE,"NAT",PAS_BRD,2018,M12,562484
SVN,"NAT",PAS_BRD,2018,M12,0
SVK,"NAT",PAS_BRD,2018,M12,2114
TUR,"NAT",PAS_BRD,2018,M12,4009008
GBR,"NAT",PAS_BRD,2018,M12,1829631
AUT,TOTAL,PAS_BRD,2018,M12,2557446
BEL,TOTAL,PAS_BRD,2018,M12,2431214
BGR,TOTAL,PAS_BRD,2018,M12,569299
CHE,TOTAL,PAS_BRD,2018,M12,4248901
CYP,TOTAL,PAS_BRD,2018,M12,476202
CZE,TOTAL,PAS_BRD,2018,M12,1242558
DEU,TOTAL,PAS_BRD,2018,M12,15551044
DNK,TOTAL,PAS_BRD,2018,M12,2309127
EST,TOTAL,PAS_BRD,2018,M12,221773
GRC,TOTAL,PAS_BRD,2018,M12,1876062
ESP,TOTAL,PAS_BRD,2018,M12,14300546
FIN,TOTAL,PAS_BRD,2018,M12,1951008
FRA,TOTAL,PAS_BRD,2018,M12,11923166
HRV,TOTAL,PAS_BRD,2018,M12,255618
HUN,TOTAL,PAS_BRD,2018,M12,1139174
IRL,TOTAL,PAS_BRD,2018,M12,2561772
ISL,TOTAL,PAS_BRD,2018,M12,629406
ITA,TOTAL,PAS_BRD,2018,M12,10521262
LTU,TOTAL,PAS_BRD,2018,M12,446703
LUX,TOTAL,PAS_BRD,2018,M12,294560
LVA,TOTAL,PAS_BRD,2018,M12,516089
MNE,TOTAL,PAS_BRD,2018,M12,92466
MKD,TOTAL,PAS_BRD,2018,M12,160448
MLT,TOTAL,PAS_BRD,2018,M12,414417
NLD,TOTAL,PAS_BRD,2018,M12,5762686
NOR,TOTAL,PAS_BRD,2018,M12,2789782
POL,TOTAL,PAS_BRD,2018,M12,2989105
PRT,TOTAL,PAS_BRD,2018,M12,3361418
ROU,TOTAL,PAS_BRD,2018,M12,1471696
RS,TOTAL,PAS_BRD,2018,M12,371028
SWE,TOTAL,PAS_BRD,2018,M12,2732707
SVN,TOTAL,PAS_BRD,2018,M12,108596
SVK,TOTAL,PAS_BRD,2018,M12,168472
TUR,TOTAL,PAS_BRD,2018,M12,9577807
GBR,TOTAL,PAS_BRD,2018,M12,19369563
AUT,INTL,PAS_BRD,2018,M11,2362251
BEL,INTL,PAS_BRD,2018,M11,2543988
BGR,INTL,PAS_BRD,2018,M11,512436
CHE,INTL,PAS_BRD,2018,M11,3783599
CYP,INTL,PAS_BRD,2018,M11,592733
CZE,INTL,PAS_BRD,2018,M11,1195409
DEU,INTL,PAS_BRD,2018,M11,14015346
DNK,INTL,PAS_BRD,2018,M11,2322060
EST,INTL,PAS_BRD,2018,M11,224649
GRC,INTL,PAS_BRD,2018,M11,1392718
ESP,INTL,PAS_BRD,2018,M11,11310271
FIN,INTL,PAS_BRD,2018,M11,1374244
FRA,INTL,PAS_BRD,2018,M11,9007017
HRV,INTL,PAS_BRD,2018,M11,250573
HUN,INTL,PAS_BRD,2018,M11,1131404
IRL,INTL,PAS_BRD,2018,M11,2597790
ISL,INTL,PAS_BRD,2018,M11,628592
ITA,INTL,PAS_BRD,2018,M11,8031057
LTU,INTL,PAS_BRD,2018,M11,459509
LUX,INTL,PAS_BRD,2018,M11,298653
LVA,INTL,PAS_BRD,2018,M11,509927
MNE,INTL,PAS_BRD,2018,M11,96128
MKD,INTL,PAS_BRD,2018,M11,147752
